is_deleted;account_id;balance_date;closing_available_balance;closing_balance;closing_balance_national;credit_turn_over;credit_turn_over_national;currency;debet_turn_over;debet_turn_over_national;opening_balance;opening_balance_national;rate
0;KZ75125USD2069100107;2016-06-22;-645;-645;-322.5;30;15;USD;null;null;-675;-337.5;0.5
0;KZ75125USD2069100107;2016-06-23;-596;-596;-298;49;24.5;USD;null;null;-645;-322.5;0.5
0;KZ75125USD2069100107;2016-06-24;-513;-513;-256.5;83;41.5;USD;null;null;-596;-298;0.5
0;KZ75125USD2069100107;2016-06-25;-572;-572;-286;null;null;USD;59;29.5;-513;-256.5;0.5
0;KZ75125USD2069100107;2016-06-26;-513;-513;-256.5;59;29.5;USD;null;null;-572;-286;0.5
0;KZ75125USD2069100107;2016-06-27;-571;-571;-285.5;null;null;USD;58;29;-513;-256.5;0.5
0;KZ75125USD2069100107;2016-06-28;-607;-607;-303.5;null;null;USD;36;18;-571;-285.5;0.5
0;KZ75125USD2069100107;2016-06-29;-699;-699;-349.5;null;null;USD;92;46;-607;-303.5;0.5
0;KZ75125USD2069100107;2016-06-30;-617;-617;-308.5;82;41;USD;null;null;-699;-349.5;0.5
0;KZ75125USD2069100107;2016-07-01;-655;-655;-327.5;null;null;USD;38;19;-617;-308.5;0.5
0;KZ75125USD2069100107;2016-07-02;-665;-665;-332.5;null;null;USD;10;5;-655;-327.5;0.5
0;KZ75125USD2069100107;2016-07-03;-710;-710;-355;null;null;USD;45;22.5;-665;-332.5;0.5
0;KZ75125USD2069100107;2016-07-04;-666;-666;-333;44;22;USD;null;null;-710;-355;0.5
0;KZ75125USD2069100107;2016-07-05;-655;-655;-327.5;11;5.5;USD;null;null;-666;-333;0.5
0;KZ75125USD2069100107;2016-07-06;-657;-657;-328.5;null;null;USD;2;1;-655;-327.5;0.5
0;KZ75125USD2069100107;2016-07-07;-605;-605;-302.5;52;26;USD;null;null;-657;-328.5;0.5
0;KZ75125USD2069100107;2016-07-08;-524;-524;-262;81;40.5;USD;null;null;-605;-302.5;0.5
0;KZ75125USD2069100107;2016-07-09;-449;-449;-224.5;75;37.5;USD;null;null;-524;-262;0.5
0;KZ75125USD2069100107;2016-07-10;-529;-529;-264.5;null;null;USD;80;40;-449;-224.5;0.5
0;KZ75125USD2069100107;2016-07-11;-521;-521;-260.5;8;4;USD;null;null;-529;-264.5;0.5
0;KZ75125USD2069100107;2016-07-12;-523;-523;-261.5;null;null;USD;2;1;-521;-260.5;0.5
0;KZ75125USD2069100107;2016-07-13;-578;-578;-289;null;null;USD;55;27.5;-523;-261.5;0.5
0;KZ75125USD2069100107;2016-07-14;-550;-550;-275;28;14;USD;null;null;-578;-289;0.5
0;KZ75125USD2069100107;2016-07-15;-537;-537;-268.5;13;6.5;USD;null;null;-550;-275;0.5
0;KZ75125USD2069100107;2016-07-16;-613;-613;-306.5;null;null;USD;76;38;-537;-268.5;0.5
0;KZ75125USD2069100107;2016-07-17;-612;-612;-306;1;0.5;USD;null;null;-613;-306.5;0.5
0;KZ75125USD2069100107;2016-07-18;-670;-670;-335;null;null;USD;58;29;-612;-306;0.5
0;KZ75125USD2069100107;2016-07-19;-696;-696;-348;null;null;USD;26;13;-670;-335;0.5
0;KZ75125USD2069100107;2016-07-20;-776;-776;-388;null;null;USD;80;40;-696;-348;0.5
0;KZ75125USD2069100107;2016-07-21;-793;-793;-396.5;null;null;USD;17;8.5;-776;-388;0.5
0;KZ75125USD2069100107;2016-07-22;-700;-700;-350;93;46.5;USD;null;null;-793;-396.5;0.5
0;KZ75125USD2069100107;2016-07-23;-697;-697;-348.5;3;1.5;USD;null;null;-700;-350;0.5
0;KZ75125USD2069100107;2016-07-24;-781;-781;-390.5;null;null;USD;84;42;-697;-348.5;0.5
0;KZ75125USD2069100107;2016-07-25;-762;-762;-381;19;9.5;USD;null;null;-781;-390.5;0.5
0;KZ75125USD2069100107;2016-07-26;-741;-741;-370.5;21;10.5;USD;null;null;-762;-381;0.5
0;KZ75125USD2069100107;2016-07-27;-817;-817;-408.5;null;null;USD;76;38;-741;-370.5;0.5
0;KZ75125USD2069100107;2016-07-28;-804;-804;-402;13;6.5;USD;null;null;-817;-408.5;0.5
0;KZ75125USD2069100107;2016-07-29;-821;-821;-410.5;null;null;USD;17;8.5;-804;-402;0.5
0;KZ75125USD2069100107;2016-07-30;-797;-797;-398.5;24;12;USD;null;null;-821;-410.5;0.5
0;KZ75125USD2069100107;2016-07-31;-889;-889;-444.5;null;null;USD;92;46;-797;-398.5;0.5
0;KZ75125USD2069100107;2016-08-01;-956;-956;-478;null;null;USD;67;33.5;-889;-444.5;0.5
0;KZ75125USD2069100107;2016-08-02;-982;-982;-491;null;null;USD;26;13;-956;-478;0.5
0;KZ75125USD2069100107;2016-08-03;-1016;-1016;-508;null;null;USD;34;17;-982;-491;0.5
0;KZ75125USD2069100107;2016-08-04;-1075;-1075;-537.5;null;null;USD;59;29.5;-1016;-508;0.5
0;KZ75125USD2069100107;2016-08-05;-1109;-1109;-554.5;null;null;USD;34;17;-1075;-537.5;0.5
0;KZ75125USD2069100107;2016-08-06;-1119;-1119;-559.5;null;null;USD;10;5;-1109;-554.5;0.5
0;KZ75125USD2069100107;2016-08-07;-1140;-1140;-570;null;null;USD;21;10.5;-1119;-559.5;0.5
0;KZ75125USD2069100107;2016-08-08;-1195;-1195;-597.5;null;null;USD;55;27.5;-1140;-570;0.5
0;KZ75125USD2069100107;2016-08-09;-1233;-1233;-616.5;null;null;USD;38;19;-1195;-597.5;0.5
0;KZ75125USD2069100107;2016-08-10;-1138;-1138;-569;95;47.5;USD;null;null;-1233;-616.5;0.5
0;KZ75125USD2069100107;2016-08-11;-1146;-1146;-573;null;null;USD;8;4;-1138;-569;0.5
0;KZ75125USD2069100107;2016-08-12;-1179;-1179;-589.5;null;null;USD;33;16.5;-1146;-573;0.5
0;KZ75125USD2069100107;2016-08-13;-1190;-1190;-595;null;null;USD;11;5.5;-1179;-589.5;0.5
0;KZ75125USD2069100107;2016-08-14;-1141;-1141;-570.5;49;24.5;USD;null;null;-1190;-595;0.5
0;KZ75125USD2069100107;2016-08-15;-1193;-1193;-596.5;null;null;USD;52;26;-1141;-570.5;0.5
0;KZ75125USD2069100107;2016-08-16;-1279;-1279;-639.5;null;null;USD;86;43;-1193;-596.5;0.5
0;KZ75125USD2069100107;2016-08-17;-1253;-1253;-626.5;26;13;USD;null;null;-1279;-639.5;0.5
0;KZ75125USD2069100107;2016-08-18;-1324;-1324;-662;null;null;USD;71;35.5;-1253;-626.5;0.5
0;KZ75125USD2069100107;2016-08-19;-1414;-1414;-707;null;null;USD;90;45;-1324;-662;0.5
0;KZ75125USD2069100107;2016-08-20;-1491;-1491;-745.5;null;null;USD;77;38.5;-1414;-707;0.5
0;KZ75125USD2069100107;2016-08-21;-1534;-1534;-767;null;null;USD;43;21.5;-1491;-745.5;0.5
0;KZ75125USD2069100107;2016-08-22;-1580;-1580;-790;null;null;USD;46;23;-1534;-767;0.5
0;KZ75125USD2069100107;2016-08-23;-1608;-1608;-804;null;null;USD;28;14;-1580;-790;0.5
0;KZ75125USD2069100107;2016-08-24;-1643;-1643;-821.5;null;null;USD;35;17.5;-1608;-804;0.5
0;KZ75125USD2069100107;2016-08-25;-1664;-1664;-832;null;null;USD;21;10.5;-1643;-821.5;0.5
0;KZ75125USD2069100107;2016-08-26;-1679;-1679;-839.5;null;null;USD;15;7.5;-1664;-832;0.5
0;KZ75125USD2069100107;2016-08-27;-1723;-1723;-861.5;null;null;USD;44;22;-1679;-839.5;0.5
0;KZ75125USD2069100107;2016-08-28;-1723;-1723;-861.5;null;null;USD;0;0;-1723;-861.5;0.5
0;KZ75125USD2069100107;2016-08-29;-1688;-1688;-844;35;17.5;USD;null;null;-1723;-861.5;0.5
0;KZ75125USD2069100107;2016-08-30;-1612;-1612;-806;76;38;USD;null;null;-1688;-844;0.5
0;KZ75125USD2069100107;2016-08-31;-1607;-1607;-803.5;5;2.5;USD;null;null;-1612;-806;0.5
0;KZ75125USD2069100107;2016-09-01;-1669;-1669;-834.5;null;null;USD;62;31;-1607;-803.5;0.5
0;KZ75125USD2069100107;2016-09-02;-1586;-1586;-793;83;41.5;USD;null;null;-1669;-834.5;0.5
0;KZ75125USD2069100107;2016-09-03;-1573;-1573;-786.5;13;6.5;USD;null;null;-1586;-793;0.5
0;KZ75125USD2069100107;2016-09-04;-1621;-1621;-810.5;null;null;USD;48;24;-1573;-786.5;0.5
0;KZ75125USD2069100107;2016-09-05;-1568;-1568;-784;53;26.5;USD;null;null;-1621;-810.5;0.5
0;KZ75125USD2069100107;2016-09-06;-1511;-1511;-755.5;57;28.5;USD;null;null;-1568;-784;0.5
0;KZ75125USD2069100107;2016-09-07;-1598;-1598;-799;null;null;USD;87;43.5;-1511;-755.5;0.5
0;KZ75125USD2069100107;2016-09-08;-1534;-1534;-767;64;32;USD;null;null;-1598;-799;0.5
0;KZ75125USD2069100107;2016-09-09;-1619;-1619;-809.5;null;null;USD;85;42.5;-1534;-767;0.5
0;KZ75125USD2069100107;2016-09-10;-1657;-1657;-828.5;null;null;USD;38;19;-1619;-809.5;0.5
0;KZ75125USD2069100107;2016-09-11;-1645;-1645;-822.5;12;6;USD;null;null;-1657;-828.5;0.5
0;KZ75125USD2069100107;2016-09-12;-1708;-1708;-854;null;null;USD;63;31.5;-1645;-822.5;0.5
0;KZ75125USD2069100107;2016-09-13;-1805;-1805;-902.5;null;null;USD;97;48.5;-1708;-854;0.5
0;KZ75125USD2069100107;2016-09-14;-1864;-1864;-932;null;null;USD;59;29.5;-1805;-902.5;0.5
0;KZ75125USD2069100107;2016-09-15;-1911;-1911;-955.5;null;null;USD;47;23.5;-1864;-932;0.5
0;KZ75125USD2069100107;2016-09-16;-1822;-1822;-911;89;44.5;USD;null;null;-1911;-955.5;0.5
0;KZ75125USD2069100107;2016-09-17;-1899;-1899;-949.5;null;null;USD;77;38.5;-1822;-911;0.5
0;KZ75125USD2069100107;2016-09-18;-1988;-1988;-994;null;null;USD;89;44.5;-1899;-949.5;0.5
0;KZ75125USD2069100107;2016-09-19;-2028;-2028;-1014;null;null;USD;40;20;-1988;-994;0.5
0;KZ75125USD2069100107;2016-09-20;-1974;-1974;-987;54;27;USD;null;null;-2028;-1014;0.5
0;KZ75125USD2069100107;2016-09-21;-2012;-2012;-1006;null;null;USD;38;19;-1974;-987;0.5
0;KZ75125USD2069100107;2016-09-22;-1923;-1923;-961.5;89;44.5;USD;null;null;-2012;-1006;0.5
0;KZ75125USD2069100107;2016-09-23;-1902;-1902;-951;21;10.5;USD;null;null;-1923;-961.5;0.5
0;KZ75125USD2069100107;2016-09-24;-1848;-1848;-924;54;27;USD;null;null;-1902;-951;0.5
0;KZ75125USD2069100107;2016-09-25;-1922;-1922;-961;null;null;USD;74;37;-1848;-924;0.5
0;KZ75125USD2069100107;2016-09-26;-1827;-1827;-913.5;95;47.5;USD;null;null;-1922;-961;0.5
0;KZ75125USD2069100107;2016-09-27;-1745;-1745;-872.5;82;41;USD;null;null;-1827;-913.5;0.5
0;KZ75125USD2069100107;2016-09-28;-1820;-1820;-910;null;null;USD;75;37.5;-1745;-872.5;0.5
0;KZ75125USD2069100107;2016-09-29;-1904;-1904;-952;null;null;USD;84;42;-1820;-910;0.5
0;KZ75125USD2069100107;2016-09-30;-1916;-1916;-958;null;null;USD;12;6;-1904;-952;0.5
0;KZ75125USD2069100107;2016-10-01;-1900;-1900;-950;16;8;USD;null;null;-1916;-958;0.5
0;KZ75125USD2069100107;2016-10-02;-1822;-1822;-911;78;39;USD;null;null;-1900;-950;0.5
0;KZ75125USD2069100107;2016-10-03;-1866;-1866;-933;null;null;USD;44;22;-1822;-911;0.5
0;KZ75125USD2069100107;2016-10-04;-1964;-1964;-982;null;null;USD;98;49;-1866;-933;0.5
0;KZ75125USD2069100107;2016-10-05;-1990;-1990;-995;null;null;USD;26;13;-1964;-982;0.5
0;KZ75125USD2069100107;2016-10-06;-2003;-2003;-1001.5;null;null;USD;13;6.5;-1990;-995;0.5
0;KZ75125USD2069100107;2016-10-07;-2046;-2046;-1023;null;null;USD;43;21.5;-2003;-1001.5;0.5
0;KZ75125USD2069100107;2016-10-08;-2026;-2026;-1013;20;10;USD;null;null;-2046;-1023;0.5
0;KZ75125USD2069100107;2016-10-09;-1964;-1964;-982;62;31;USD;null;null;-2026;-1013;0.5
0;KZ75125USD2069100107;2016-10-10;-2021;-2021;-1010.5;null;null;USD;57;28.5;-1964;-982;0.5
0;KZ75125USD2069100107;2016-10-11;-2006;-2006;-1003;15;7.5;USD;null;null;-2021;-1010.5;0.5
0;KZ75125USD2069100107;2016-10-12;-1954;-1954;-977;52;26;USD;null;null;-2006;-1003;0.5
0;KZ75125USD2069100107;2016-10-13;-1911;-1911;-955.5;43;21.5;USD;null;null;-1954;-977;0.5
0;KZ75125USD2069100107;2016-10-14;-1952;-1952;-976;null;null;USD;41;20.5;-1911;-955.5;0.5
0;KZ75125USD2069100107;2016-10-15;-1956;-1956;-978;null;null;USD;4;2;-1952;-976;0.5
0;KZ75125USD2069100107;2016-10-16;-1922;-1922;-961;34;17;USD;null;null;-1956;-978;0.5
0;KZ75125USD2069100107;2016-10-17;-1998;-1998;-999;null;null;USD;76;38;-1922;-961;0.5
0;KZ75125USD2069100107;2016-10-18;-1924;-1924;-962;74;37;USD;null;null;-1998;-999;0.5
0;KZ75125USD2069100107;2016-10-19;-2023;-2023;-1011.5;null;null;USD;99;49.5;-1924;-962;0.5
0;KZ75125USD2069100107;2016-10-20;-1930;-1930;-965;93;46.5;USD;null;null;-2023;-1011.5;0.5
0;KZ75125USD2069100107;2016-10-21;-2006;-2006;-1003;null;null;USD;76;38;-1930;-965;0.5
0;KZ75125USD2069100107;2016-10-22;-2023;-2023;-1011.5;null;null;USD;17;8.5;-2006;-1003;0.5
0;KZ75125USD2069100107;2016-10-23;-1949;-1949;-974.5;74;37;USD;null;null;-2023;-1011.5;0.5
0;KZ75125USD2069100107;2016-10-24;-1979;-1979;-989.5;null;null;USD;30;15;-1949;-974.5;0.5
0;KZ75125USD2069100107;2016-10-25;-1989;-1989;-994.5;null;null;USD;10;5;-1979;-989.5;0.5
0;KZ75125USD2069100107;2016-10-26;-2068;-2068;-1034;null;null;USD;79;39.5;-1989;-994.5;0.5
0;KZ75125USD2069100107;2016-10-27;-1989;-1989;-994.5;79;39.5;USD;null;null;-2068;-1034;0.5
0;KZ75125USD2069100107;2016-10-28;-2064;-2064;-1032;null;null;USD;75;37.5;-1989;-994.5;0.5
0;KZ75125USD2069100107;2016-10-29;-2044;-2044;-1022;20;10;USD;null;null;-2064;-1032;0.5
0;KZ75125USD2069100107;2016-10-30;-2137;-2137;-1068.5;null;null;USD;93;46.5;-2044;-1022;0.5
0;KZ75125USD2069100107;2016-10-31;-2058;-2058;-1029;79;39.5;USD;null;null;-2137;-1068.5;0.5
0;KZ75125USD2069100107;2016-11-01;-2089;-2089;-1044.5;null;null;USD;31;15.5;-2058;-1029;0.5
0;KZ75125USD2069100107;2016-11-02;-2106;-2106;-1053;null;null;USD;17;8.5;-2089;-1044.5;0.5
0;KZ75125USD2069100107;2016-11-03;-2051;-2051;-1025.5;55;27.5;USD;null;null;-2106;-1053;0.5
0;KZ75125USD2069100107;2016-11-04;-1983;-1983;-991.5;68;34;USD;null;null;-2051;-1025.5;0.5
0;KZ75125USD2069100107;2016-11-05;-2076;-2076;-1038;null;null;USD;93;46.5;-1983;-991.5;0.5
0;KZ75125USD2069100107;2016-11-06;-2150;-2150;-1075;null;null;USD;74;37;-2076;-1038;0.5
0;KZ75125USD2069100107;2016-11-07;-2178;-2178;-1089;null;null;USD;28;14;-2150;-1075;0.5
0;KZ75125USD2069100107;2016-11-08;-2091;-2091;-1045.5;87;43.5;USD;null;null;-2178;-1089;0.5
0;KZ75125USD2069100107;2016-11-09;-2071;-2071;-1035.5;20;10;USD;null;null;-2091;-1045.5;0.5
0;KZ75125USD2069100107;2016-11-10;-2082;-2082;-1041;null;null;USD;11;5.5;-2071;-1035.5;0.5
0;KZ75125USD2069100107;2016-11-11;-2047;-2047;-1023.5;35;17.5;USD;null;null;-2082;-1041;0.5
0;KZ75125USD2069100107;2016-11-12;-2086;-2086;-1043;null;null;USD;39;19.5;-2047;-1023.5;0.5
0;KZ75125USD2069100107;2016-11-13;-2185;-2185;-1092.5;null;null;USD;99;49.5;-2086;-1043;0.5
0;KZ75125USD2069100107;2016-11-14;-2202;-2202;-1101;null;null;USD;17;8.5;-2185;-1092.5;0.5
0;KZ75125USD2069100107;2016-11-15;-2149;-2149;-1074.5;53;26.5;USD;null;null;-2202;-1101;0.5
0;KZ75125USD2069100107;2016-11-16;-2192;-2192;-1096;null;null;USD;43;21.5;-2149;-1074.5;0.5
0;KZ75125USD2069100107;2016-11-17;-2179;-2179;-1089.5;13;6.5;USD;null;null;-2192;-1096;0.5
0;KZ75125USD2069100107;2016-11-18;-2110;-2110;-1055;69;34.5;USD;null;null;-2179;-1089.5;0.5
0;KZ75125USD2069100107;2016-11-19;-2036;-2036;-1018;74;37;USD;null;null;-2110;-1055;0.5
0;KZ75125USD2069100107;2016-11-20;-2016;-2016;-1008;20;10;USD;null;null;-2036;-1018;0.5
0;KZ75125USD2069100107;2016-11-21;-1934;-1934;-967;82;41;USD;null;null;-2016;-1008;0.5
0;KZ75125USD2069100107;2016-11-22;-1912;-1912;-956;22;11;USD;null;null;-1934;-967;0.5
0;KZ75125USD2069100107;2016-11-23;-1869;-1869;-934.5;43;21.5;USD;null;null;-1912;-956;0.5
0;KZ75125USD2069100107;2016-11-24;-1899;-1899;-949.5;null;null;USD;30;15;-1869;-934.5;0.5
0;KZ75125USD2069100107;2016-11-25;-1933;-1933;-966.5;null;null;USD;34;17;-1899;-949.5;0.5
0;KZ75125USD2069100107;2016-11-26;-1970;-1970;-985;null;null;USD;37;18.5;-1933;-966.5;0.5
0;KZ75125USD2069100107;2016-11-27;-1941;-1941;-970.5;29;14.5;USD;null;null;-1970;-985;0.5
0;KZ75125USD2069100107;2016-11-28;-2022;-2022;-1011;null;null;USD;81;40.5;-1941;-970.5;0.5
0;KZ75125USD2069100107;2016-11-29;-2037;-2037;-1018.5;null;null;USD;15;7.5;-2022;-1011;0.5
0;KZ75125USD2069100107;2016-11-30;-1976;-1976;-988;61;30.5;USD;null;null;-2037;-1018.5;0.5
0;KZ75125USD2069100107;2016-12-01;-1988;-1988;-994;null;null;USD;12;6;-1976;-988;0.5
0;KZ75125USD2069100107;2016-12-02;-1931;-1931;-965.5;57;28.5;USD;null;null;-1988;-994;0.5
0;KZ75125USD2069100107;2016-12-03;-1912;-1912;-956;19;9.5;USD;null;null;-1931;-965.5;0.5
0;KZ75125USD2069100107;2016-12-04;-1903;-1903;-951.5;9;4.5;USD;null;null;-1912;-956;0.5
0;KZ75125USD2069100107;2016-12-05;-1829;-1829;-914.5;74;37;USD;null;null;-1903;-951.5;0.5
0;KZ75125USD2069100107;2016-12-06;-1816;-1816;-908;13;6.5;USD;null;null;-1829;-914.5;0.5
0;KZ75125USD2069100107;2016-12-07;-1907;-1907;-953.5;null;null;USD;91;45.5;-1816;-908;0.5
0;KZ75125USD2069100107;2016-12-08;-1838;-1838;-919;69;34.5;USD;null;null;-1907;-953.5;0.5
0;KZ75125USD2069100107;2016-12-09;-1749;-1749;-874.5;89;44.5;USD;null;null;-1838;-919;0.5
0;KZ75125USD2069100107;2016-12-10;-1827;-1827;-913.5;null;null;USD;78;39;-1749;-874.5;0.5
0;KZ75125USD2069100107;2016-12-11;-1775;-1775;-887.5;52;26;USD;null;null;-1827;-913.5;0.5
0;KZ75125USD2069100107;2016-12-12;-1836;-1836;-918;null;null;USD;61;30.5;-1775;-887.5;0.5
0;KZ75125USD2069100107;2016-12-13;-1775;-1775;-887.5;61;30.5;USD;null;null;-1836;-918;0.5
0;KZ75125USD2069100107;2016-12-14;-1809;-1809;-904.5;null;null;USD;34;17;-1775;-887.5;0.5
0;KZ75125USD2069100107;2016-12-15;-1752;-1752;-876;57;28.5;USD;null;null;-1809;-904.5;0.5
0;KZ75125USD2069100107;2016-12-16;-1832;-1832;-916;null;null;USD;80;40;-1752;-876;0.5
0;KZ75125USD2069100107;2016-12-17;-1734;-1734;-867;98;49;USD;null;null;-1832;-916;0.5
0;KZ75125USD2069100107;2016-12-18;-1687;-1687;-843.5;47;23.5;USD;null;null;-1734;-867;0.5
0;KZ75125USD2069100107;2016-12-19;-1684;-1684;-842;3;1.5;USD;null;null;-1687;-843.5;0.5
0;KZ75125USD2069100107;2016-12-20;-1751;-1751;-875.5;null;null;USD;67;33.5;-1684;-842;0.5
0;KZ75125USD2069100107;2016-12-21;-1717;-1717;-858.5;34;17;USD;null;null;-1751;-875.5;0.5
0;KZ75125USD2069100107;2016-12-22;-1747;-1747;-873.5;null;null;USD;30;15;-1717;-858.5;0.5
0;KZ75125USD2069100107;2016-12-23;-1711;-1711;-855.5;36;18;USD;null;null;-1747;-873.5;0.5
0;KZ75125USD2069100107;2016-12-24;-1805;-1805;-902.5;null;null;USD;94;47;-1711;-855.5;0.5
0;KZ75125USD2069100107;2016-12-25;-1730;-1730;-865;75;37.5;USD;null;null;-1805;-902.5;0.5
0;KZ75125USD2069100107;2016-12-26;-1666;-1666;-833;64;32;USD;null;null;-1730;-865;0.5
0;KZ75125USD2069100107;2016-12-27;-1612;-1612;-806;54;27;USD;null;null;-1666;-833;0.5
0;KZ75125USD2069100107;2016-12-28;-1710;-1710;-855;null;null;USD;98;49;-1612;-806;0.5
0;KZ75125USD2069100107;2016-12-29;-1705;-1705;-852.5;5;2.5;USD;null;null;-1710;-855;0.5
0;KZ75125USD2069100107;2016-12-30;-1701;-1701;-850.5;4;2;USD;null;null;-1705;-852.5;0.5
0;KZ75125USD2069100107;2016-12-31;-1728;-1728;-864;null;null;USD;27;13.5;-1701;-850.5;0.5
0;KZ75125USD2069100107;2017-01-01;-1669;-1669;-834.5;59;29.5;USD;null;null;-1728;-864;0.5
0;KZ75125USD2069100107;2017-01-02;-1699;-1699;-849.5;null;null;USD;30;15;-1669;-834.5;0.5
0;KZ75125USD2069100107;2017-01-03;-1768;-1768;-884;null;null;USD;69;34.5;-1699;-849.5;0.5
0;KZ75125USD2069100107;2017-01-04;-1697;-1697;-848.5;71;35.5;USD;null;null;-1768;-884;0.5
0;KZ75125USD2069100107;2017-01-05;-1791;-1791;-895.5;null;null;USD;94;47;-1697;-848.5;0.5
0;KZ75125USD2069100107;2017-01-06;-1841;-1841;-920.5;null;null;USD;50;25;-1791;-895.5;0.5
0;KZ75125USD2069100107;2017-01-07;-1750;-1750;-875;91;45.5;USD;null;null;-1841;-920.5;0.5
0;KZ75125USD2069100107;2017-01-08;-1758;-1758;-879;null;null;USD;8;4;-1750;-875;0.5
0;KZ75125USD2069100107;2017-01-09;-1825;-1825;-912.5;null;null;USD;67;33.5;-1758;-879;0.5
0;KZ75125USD2069100107;2017-01-10;-1741;-1741;-870.5;84;42;USD;null;null;-1825;-912.5;0.5
0;KZ75125USD2069100107;2017-01-11;-1659;-1659;-829.5;82;41;USD;null;null;-1741;-870.5;0.5
0;KZ75125USD2069100107;2017-01-12;-1702;-1702;-851;null;null;USD;43;21.5;-1659;-829.5;0.5
0;KZ75125USD2069100107;2017-01-13;-1762;-1762;-881;null;null;USD;60;30;-1702;-851;0.5
0;KZ75125USD2069100107;2017-01-14;-1729;-1729;-864.5;33;16.5;USD;null;null;-1762;-881;0.5
0;KZ75125USD2069100107;2017-01-15;-1687;-1687;-843.5;42;21;USD;null;null;-1729;-864.5;0.5
0;KZ75125USD2069100107;2017-01-16;-1681;-1681;-840.5;6;3;USD;null;null;-1687;-843.5;0.5
0;KZ75125USD2069100107;2017-01-17;-1688;-1688;-844;null;null;USD;7;3.5;-1681;-840.5;0.5
0;KZ75125USD2069100107;2017-01-18;-1703;-1703;-851.5;null;null;USD;15;7.5;-1688;-844;0.5
0;KZ75125USD2069100107;2017-01-19;-1739;-1739;-869.5;null;null;USD;36;18;-1703;-851.5;0.5
0;KZ75125USD2069100107;2017-01-20;-1745;-1745;-872.5;null;null;USD;6;3;-1739;-869.5;0.5
0;KZ75125USD2069100107;2017-01-21;-1816;-1816;-908;null;null;USD;71;35.5;-1745;-872.5;0.5
0;KZ75125USD2069100107;2017-01-22;-1880;-1880;-940;null;null;USD;64;32;-1816;-908;0.5
0;KZ75125USD2069100107;2017-01-23;-1874;-1874;-937;6;3;USD;null;null;-1880;-940;0.5
0;KZ75125USD2069100107;2017-01-24;-1802;-1802;-901;72;36;USD;null;null;-1874;-937;0.5
0;KZ75125USD2069100107;2017-01-25;-1813;-1813;-906.5;null;null;USD;11;5.5;-1802;-901;0.5
0;KZ75125USD2069100107;2017-01-26;-1807;-1807;-903.5;6;3;USD;null;null;-1813;-906.5;0.5
0;KZ75125USD2069100107;2017-01-27;-1874;-1874;-937;null;null;USD;67;33.5;-1807;-903.5;0.5
0;KZ75125USD2069100107;2017-01-28;-1917;-1917;-958.5;null;null;USD;43;21.5;-1874;-937;0.5
0;KZ75125USD2069100107;2017-01-29;-1888;-1888;-944;29;14.5;USD;null;null;-1917;-958.5;0.5
0;KZ75125USD2069100107;2017-01-30;-1920;-1920;-960;null;null;USD;32;16;-1888;-944;0.5
0;KZ75125USD2069100107;2017-01-31;-1930;-1930;-965;null;null;USD;10;5;-1920;-960;0.5
0;KZ75125USD2069100107;2017-02-01;-1993;-1993;-996.5;null;null;USD;63;31.5;-1930;-965;0.5
0;KZ75125USD2069100107;2017-02-02;-2051;-2051;-1025.5;null;null;USD;58;29;-1993;-996.5;0.5
0;KZ75125USD2069100107;2017-02-03;-2021;-2021;-1010.5;30;15;USD;null;null;-2051;-1025.5;0.5
0;KZ75125USD2069100107;2017-02-04;-1935;-1935;-967.5;86;43;USD;null;null;-2021;-1010.5;0.5
0;KZ75125USD2069100107;2017-02-05;-1980;-1980;-990;null;null;USD;45;22.5;-1935;-967.5;0.5
0;KZ75125USD2069100107;2017-02-06;-1965;-1965;-982.5;15;7.5;USD;null;null;-1980;-990;0.5
0;KZ75125USD2069100107;2017-02-07;-2004;-2004;-1002;null;null;USD;39;19.5;-1965;-982.5;0.5
0;KZ75125USD2069100107;2017-02-08;-2055;-2055;-1027.5;null;null;USD;51;25.5;-2004;-1002;0.5
0;KZ75125USD2069100107;2017-02-09;-2109;-2109;-1054.5;null;null;USD;54;27;-2055;-1027.5;0.5
0;KZ75125USD2069100107;2017-02-10;-2095;-2095;-1047.5;14;7;USD;null;null;-2109;-1054.5;0.5
0;KZ75125USD2069100107;2017-02-11;-2112;-2112;-1056;null;null;USD;17;8.5;-2095;-1047.5;0.5
0;KZ75125USD2069100107;2017-02-12;-2201;-2201;-1100.5;null;null;USD;89;44.5;-2112;-1056;0.5
0;KZ75125USD2069100107;2017-02-13;-2118;-2118;-1059;83;41.5;USD;null;null;-2201;-1100.5;0.5
0;KZ75125USD2069100107;2017-02-14;-2193;-2193;-1096.5;null;null;USD;75;37.5;-2118;-1059;0.5
0;KZ75125USD2069100107;2017-02-15;-2272;-2272;-1136;null;null;USD;79;39.5;-2193;-1096.5;0.5
0;KZ75125USD2069100107;2017-02-16;-2324;-2324;-1162;null;null;USD;52;26;-2272;-1136;0.5
0;KZ75125USD2069100107;2017-02-17;-2259;-2259;-1129.5;65;32.5;USD;null;null;-2324;-1162;0.5
0;KZ75125USD2069100107;2017-02-18;-2256;-2256;-1128;3;1.5;USD;null;null;-2259;-1129.5;0.5
0;KZ75125USD2069100107;2017-02-19;-2248;-2248;-1124;8;4;USD;null;null;-2256;-1128;0.5
0;KZ75125USD2069100107;2017-02-20;-2294;-2294;-1147;null;null;USD;46;23;-2248;-1124;0.5
